image_lien,label,family,phylum,species,canonicalName,class,genus,order,width,height,red_color_mean,green_color_mean,blue_color_mean,all_color_mean
105221.jpg,Gymnopus peronatus,Omphalotaceae,Basidiomycota,other,Gymnopus peronatus,Agaricomycetes,Gymnopus,Agaricales,320,272,79.44705882352942,71.84926470588235,60.35291819852941,70.54974724264706
8043.jpg,Entoloma medianox,Entolomataceae,Basidiomycota,other,Entoloma medianox,Agaricomycetes,Entoloma,Agaricales,320,240,95.02899739583331,71.3895703125,49.76247395833333,72.06034722222222
686365.jpg,Ramaria formosa,Gomphaceae,Basidiomycota,other,Ramaria formosa,Agaricomycetes,Ramaria,Gomphales,320,240,131.574765625,118.78802083333332,108.83346354166666,119.73208333333334
166781.jpg,Agaricus placomyces,Agaricaceae,Basidiomycota,other,Agaricus placomyces,Agaricomycetes,Agaricus,Agaricales,240,320,62.92763020833333,61.19819010416666,48.89694010416667,57.67425347222223
74621.jpg,Volvopluteus gloiocephalus,Pluteaceae,Basidiomycota,other,Volvopluteus gloiocephalus,Agaricomycetes,Volvopluteus,Agaricales,320,240,126.53610677083331,104.56592447916668,88.44072916666667,106.5142534722222
28166.jpg,Lactarius hatsudake,Russulaceae,Basidiomycota,other,Lactarius hatsudake,Agaricomycetes,Lactarius,Russulales,240,320,101.20858072916668,110.7851953125,89.78071614583334,100.59149739583331
291191.jpg,Volvopluteus gloiocephalus,Pluteaceae,Basidiomycota,other,Volvopluteus gloiocephalus,Agaricomycetes,Volvopluteus,Agaricales,320,240,94.38545572916668,110.3651171875,88.07684895833333,97.609140625
74418.jpg,Russula cremoricolor,Russulaceae,Basidiomycota,other,Russula cremoricolor,Agaricomycetes,Russula,Russulales,224,320,98.90964006696429,99.358203125,80.59069475446428,92.95284598214285
590848.jpg,Cryptoporus volvatus,Polyporaceae,Basidiomycota,other,Cryptoporus volvatus,Agaricomycetes,Cryptoporus,Polyporales,214,320,116.18520735981308,98.40033586448598,82.31901285046729,98.96818535825544
212120.jpg,Tremella encephala,Tremellaceae,Basidiomycota,other,Tremella encephala,Tremellomycetes,Tremella,Tremellales,320,240,76.37779947916667,75.4217578125,71.908984375,74.56951388888889
213735.jpg,Helvella lacunosa group,Helvellaceae,Ascomycota,other,Helvella lacunosa,Pezizomycetes,Helvella,Pezizales,320,213,115.6056484741784,97.38905516431925,66.12960680751173,93.04143681533644
540527.jpg,Bolbitius lacteus,Bolbitiaceae,Basidiomycota,other,Bolbitius lacteus,Agaricomycetes,Conocybe,Agaricales,320,226,102.68864767699117,132.5045907079646,70.05495022123894,101.74939620206489
351039.jpg,Boletus pallidoroseus,Boletaceae,Basidiomycota,other,Boletus pallidoroseus,Agaricomycetes,Boletus,Boletales,320,240,86.77998697916667,63.166302083333335,39.39825520833333,63.114848090277775
445288.jpg,Scleroderma meridionale,Sclerodermataceae,Basidiomycota,other,Scleroderma meridionale,Agaricomycetes,Scleroderma,Boletales,320,215,113.48183139534883,95.13213662790696,63.90332848837209,90.83909883720928
574551.jpg,Boletus discolor,Boletaceae,Basidiomycota,other,Boletus discolor,Agaricomycetes,Neoboletus,Boletales,240,320,147.9174609375,113.74391927083332,94.875234375,118.84553819444444
90068.jpg,Panaeolus goossensiae,Bolbitiaceae,Basidiomycota,other,Panaeolus goossensiae,Agaricomycetes,Panaeolus,Agaricales,320,240,97.81875,96.95608072916669,96.4440234375,97.0729513888889
382753.jpg,Inocybe grammata,Inocybaceae,Basidiomycota,other,Inocybe grammata,Agaricomycetes,Inocybe,Agaricales,320,240,74.50278645833333,65.5359375,64.18333333333334,68.07401909722222
563375.jpg,Cudonia circinans,Cudoniaceae,Ascomycota,other,Cudonia circinans,Leotiomycetes,Cudonia,Rhytismatales,240,320,149.19587239583333,128.755390625,104.43020833333334,127.46049045138888
668770.jpg,Stereum hirsutum,Stereaceae,Basidiomycota,other,Stereum hirsutum,Agaricomycetes,Stereum,Russulales,320,212,122.5081662735849,140.7113649764151,162.2542158018868,141.82458235062893
62295.jpg,Chrysomphalina aurantiaca,Hygrophoraceae,Basidiomycota,other,Chrysomphalina aurantiaca,Agaricomycetes,Chrysomphalina,Agaricales,320,240,138.30657552083332,112.11231770833334,86.61552083333333,112.3448046875
138665.jpg,Panaeolopsis nirimbii,Agaricaceae,Basidiomycota,other,Panaeolopsis nirimbii,Agaricomycetes,Panaeolopsis,Agaricales,214,320,167.24567757009345,155.86971378504674,150.8794976635514,157.9982963395639
68935.jpg,Deconica coprophila,Strophariaceae,Basidiomycota,other,Deconica coprophila,Agaricomycetes,Psilocybe,Agaricales,320,240,138.28567708333333,132.929140625,120.01305989583334,130.40929253472223
310190.jpg,Lactarius picinus,Russulaceae,Basidiomycota,other,Lactarius picinus,Agaricomycetes,Lactarius,Russulales,320,240,61.06755208333333,57.242421875,40.700794270833335,53.003589409722224
494447.jpg,Calocera cornea,Dacrymycetaceae,Basidiomycota,other,Calocera cornea,Dacrymycetes,Calocera,Dacrymycetales,320,240,134.9480859375,102.22010416666669,72.46305989583334,103.21041666666667
191086.jpg,Bondarzewia mesenterica,Bondarzewiaceae,Basidiomycota,other,Bondarzewia mesenterica,Agaricomycetes,Bondarzewia,Russulales,320,240,72.80654947916666,49.51971354166667,41.91389322916667,54.74671874999999
70457.jpg,Amanita vaginata group,Amanitaceae,Basidiomycota,other,Amanita vaginata,Agaricomycetes,Amanita,Agaricales,320,240,51.51865885416667,44.40860677083333,37.304049479166665,44.41043836805554
310496.jpg,Coprinus comatus,Agaricaceae,Basidiomycota,other,Coprinus comatus,Agaricomycetes,Coprinus,Agaricales,320,240,108.14748697916669,106.1504296875,107.8430859375,107.38033420138888
694917.jpg,Amanita rubescens,Amanitaceae,Basidiomycota,other,Amanita rubescens,Agaricomycetes,Amanita,Agaricales,320,240,79.63942708333333,76.24494791666666,72.1076171875,75.99733072916666
111137.jpg,Suillus brevipes,Suillaceae,Basidiomycota,other,Suillus brevipes,Agaricomycetes,Suillus,Boletales,320,246,81.3114837398374,80.36060721544716,65.28995172764228,75.65401422764228
39110.jpg,Agaricus semotus,Agaricaceae,Basidiomycota,other,Agaricus semotus,Agaricomycetes,Agaricus,Agaricales,320,240,115.69365885416669,106.684375,108.79615885416666,110.39139756944444
90181.jpg,Cortinarius corrugatus,Cortinariaceae,Basidiomycota,other,Cortinarius corrugatus,Agaricomycetes,Cortinarius,Agaricales,213,320,139.07658450704224,124.93965669014084,82.86338028169014,115.62654049295774
36179.jpg,Trametes betulina,Polyporaceae,Basidiomycota,other,Trametes betulina,Agaricomycetes,Lenzites,Polyporales,320,240,68.26276041666667,60.10947916666667,59.863203125,62.74514756944444
371152.jpg,Gymnopilus spectabilis,Strophariaceae,Basidiomycota,other,Gymnopilus spectabilis,Agaricomycetes,Gymnopilus,Agaricales,320,240,106.01647135416668,108.908671875,90.18313802083334,101.70276041666666
635998.jpg,Macrolepiota procera group,Agaricaceae,Basidiomycota,other,Macrolepiota procera,Agaricomycetes,Macrolepiota,Agaricales,320,240,120.06809895833334,119.6185546875,117.88641927083331,119.19102430555556
21463.jpg,Spathularia flavida,Cudoniaceae,Ascomycota,other,Spathularia flavida,Leotiomycetes,Spathularia,Rhytismatales,320,221,83.48190045248869,77.14348133484162,69.47210124434389,76.69916101055806
449538.jpg,Boletinellus merulioides,Boletinellaceae,Basidiomycota,other,Boletinellus merulioides,Agaricomycetes,Boletinellus,Boletales,320,211,76.49571978672986,71.34592713270142,45.28413803317535,64.37526165086888
595805.jpg,Cortinarius fasciatus,Cortinariaceae,Basidiomycota,other,Cortinarius fasciatus,Agaricomycetes,Cortinarius,Agaricales,320,240,116.62735677083332,100.78166666666668,87.7947265625,101.73458333333332
294774.jpg,Tricholoma terreum,Tricholomataceae,Basidiomycota,other,Tricholoma terreum,Agaricomycetes,Tricholoma,Agaricales,320,240,68.85484375,72.14841145833333,61.59609375,67.53311631944443
641158.jpg,Hypomyces lactifluorum,Hypocreaceae,Ascomycota,other,Hypomyces lactifluorum,Sordariomycetes,Hypomyces,Hypocreales,320,240,107.27569010416669,93.59967447916668,88.30408854166667,96.39315104166668
195843.jpg,Russula puellaris,Russulaceae,Basidiomycota,other,Russula puellaris,Agaricomycetes,Russula,Russulales,320,240,57.46302083333333,50.80360677083333,38.05061197916667,48.77241319444445
641870.jpg,Tremellodendron schweinitzii,Sebacinaceae,Basidiomycota,other,Tremellodendron schweinitzii,Agaricomycetes,Tremellodendron,Sebacinales,320,297,135.5408775252525,109.8825968013468,70.09043560606061,105.17130331088664
630602.jpg,Russula sanguinea,Russulaceae,Basidiomycota,other,Russula sanguinea,Agaricomycetes,Russula,Russulales,320,276,191.1654211956522,179.4614356884058,172.76125452898552,181.12937047101448
164983.jpg,Neoboletus pseudosulphureus,Boletaceae,Basidiomycota,other,Neoboletus pseudosulphureus,Agaricomycetes,Neoboletus,Boletales,320,228,86.41548793859648,47.21237664473684,25.496628289473684,53.041497624269
568911.jpg,Cladonia pyxidata,Cladoniaceae,Ascomycota,other,Cladonia pyxidata,Lecanoromycetes,Cladonia,Lecanorales,320,212,130.3771963443396,121.12701945754716,98.75321344339622,116.75247641509434
216506.jpg,Morchella tridentina,Morchellaceae,Ascomycota,other,Morchella tridentina,Pezizomycetes,Morchella,Pezizales,320,240,184.651875,136.64984375,61.14740885416666,127.4830425347222
30855.jpg,Cheimonophyllum candidissimum,Cyphellaceae,Basidiomycota,other,Cheimonophyllum candidissimum,Agaricomycetes,Cheimonophyllum,Agaricales,320,240,43.115208333333335,46.06131510416667,26.76360677083333,38.646710069444445
503901.jpg,Carbonea assimilis,Lecanoraceae,Ascomycota,other,Carbonea assimilis,Lecanoromycetes,Carbonea,Lecanorales,320,270,134.9472337962963,134.6619560185185,65.3474074074074,111.65219907407408
556684.jpg,Mycena crocea,Mycenaceae,Basidiomycota,other,Mycena crocea,Agaricomycetes,Mycena,Agaricales,320,240,117.79868489583332,106.79506510416668,107.64630208333334,110.7466840277778
546435.jpg,Retiboletus ornatipes,Boletaceae,Basidiomycota,other,Retiboletus ornatipes,Agaricomycetes,Retiboletus,Boletales,320,240,71.47549479166666,63.015703125,57.25354166666666,63.914913194444445
662427.jpg,Phallus rubicundus,Phallaceae,Basidiomycota,other,Phallus rubicundus,Agaricomycetes,Phallus,Phallales,320,257,205.7317363813229,186.37380836575875,178.63839980544748,190.2479815175097
39892.jpg,Ramalina petrina,Ramalinaceae,Ascomycota,other,Ramalina petrina,Lecanoromycetes,Ramalina,Lecanorales,320,240,141.568046875,142.90149739583333,95.39006510416668,126.61986979166666
2723.jpg,Craterellus calicornucopioides,Cantharellaceae,Basidiomycota,other,Craterellus calicornucopioides,Agaricomycetes,Craterellus,Cantharellales,320,220,199.9770738636364,199.21132102272728,196.19413352272727,198.46084280303032
316563.jpg,Chromelosporium coerulescens,Pezizaceae,Ascomycota,other,Chromelosporium coerulescens,Pezizomycetes,Chromelosporium,Pezizales,240,320,88.9049609375,82.13811197916667,81.09125,84.04477430555555
476143.jpg,Panellus serotinus,Mycenaceae,Basidiomycota,other,Panellus serotinus,Agaricomycetes,Panellus,Agaricales,320,294,99.34251700680272,99.79262329931971,97.46357355442176,98.86623795351473
339796.jpg,Hymenopellis megalospora,Physalacriaceae,Basidiomycota,other,Hymenopellis megalospora,Agaricomycetes,Hymenopellis,Agaricales,320,240,88.16040364583333,84.03240885416666,77.62670572916667,83.27317274305555
97247.jpg,Inocybe mixtilis,Inocybaceae,Basidiomycota,other,Inocybe mixtilis,Agaricomycetes,Inocybe,Agaricales,320,265,212.05448113207547,195.3130896226415,182.37134433962265,196.57963836477987
219615.jpg,Cortinarius iodes,Cortinariaceae,Basidiomycota,other,Cortinarius iodes,Agaricomycetes,Cortinarius,Agaricales,320,213,108.78713321596244,105.2824823943662,98.20093896713615,104.09018485915492
34031.jpg,Agaricus hondensis,Agaricaceae,Basidiomycota,other,Agaricus hondensis,Agaricomycetes,Agaricus,Agaricales,240,320,102.76154947916666,80.149765625,63.95725260416667,82.28952256944444
151005.jpg,Boletus rex-veris,Boletaceae,Basidiomycota,other,Boletus rex-veris,Agaricomycetes,Boletus,Boletales,320,240,134.08635416666667,109.41302083333332,80.73850260416667,108.07929253472224
328323.jpg,Cerioporus squamosus,Polyporaceae,Basidiomycota,other,Cerioporus squamosus,Agaricomycetes,Polyporus,Polyporales,320,240,113.63200520833334,107.30037760416668,89.15665364583333,103.36301215277778
317637.jpg,Coprinellus disseminatus,Psathyrellaceae,Basidiomycota,other,Coprinellus disseminatus,Agaricomycetes,Coprinellus,Agaricales,240,320,77.60486979166667,75.73986979166666,62.806927083333335,72.05055555555556
472896.jpg,Daldinia childiae,Xylariaceae,Ascomycota,other,Daldinia childiae,Sordariomycetes,Daldinia,Xylariales,320,240,135.083125,99.99430989583334,51.358098958333336,95.47851128472225
320229.jpg,Cortinarius cinnamomeus,Cortinariaceae,Basidiomycota,other,Cortinarius cinnamomeus,Agaricomycetes,Cortinarius,Agaricales,320,240,80.43192708333333,114.6026953125,123.49733072916666,106.17731770833332
109835.jpg,Amanita crenulata,Amanitaceae,Basidiomycota,other,Amanita crenulata,Agaricomycetes,Amanita,Agaricales,320,240,63.056002604166665,48.6719140625,44.22024739583333,51.98272135416666
242799.jpg,Cladonia scabriuscula,Cladoniaceae,Ascomycota,other,Cladonia scabriuscula,Lecanoromycetes,Cladonia,Lecanorales,320,239,96.34176255230126,84.8095449790795,51.09648274058578,77.41593009065552
201136.jpg,Physcia dubia,Physciaceae,Ascomycota,other,Physcia dubia,Lecanoromycetes,Physcia,Teloschistales,320,240,128.040546875,115.08141927083334,97.348828125,113.49026475694444
282442.jpg,Umbilicaria muehlenbergii,Umbilicariaceae,Ascomycota,other,Umbilicaria muehlenbergii,Lecanoromycetes,Umbilicaria,Umbilicariales,320,256,88.11654052734374,79.98441162109376,68.6423095703125,78.91442057291667
215827.jpg,Amanita velosa,Amanitaceae,Basidiomycota,other,Amanita velosa,Agaricomycetes,Amanita,Agaricales,320,240,118.8758203125,104.16388020833334,91.61186197916666,104.88385416666664
244128.jpg,Pertusaria melanochlora,Pertusariaceae,Ascomycota,other,Pertusaria melanochlora,Lecanoromycetes,Pertusaria,Pertusariales,320,240,104.8519921875,103.21334635416666,101.68765625,103.25099826388887
431708.jpg,Russula vesca,Russulaceae,Basidiomycota,other,Russula vesca,Agaricomycetes,Russula,Russulales,320,240,107.003203125,95.49393229166668,73.24088541666667,91.91267361111112
686884.jpg,Hypholoma lateritium,Strophariaceae,Basidiomycota,other,Hypholoma lateritium,Agaricomycetes,Hypholoma,Agaricales,317,320,95.93622831230284,92.96602917981072,78.14242902208201,89.01489550473185
558794.jpg,Arthonia calcarea,Roccellaceae,Ascomycota,other,Arthonia calcarea,Arthoniomycetes,Opegrapha,Arthoniales,320,256,138.53497314453125,125.24302978515624,103.42147216796874,122.39982503255207
191567.jpg,Hyphodontia pallidula,Schizoporaceae,Basidiomycota,other,Hyphodontia pallidula,Agaricomycetes,Hyphodontia,Hymenochaetales,320,240,53.45127604166667,54.2458203125,53.53165364583333,53.742916666666666
7489.jpg,Psilocybe makarorae,Strophariaceae,Basidiomycota,other,Psilocybe makarorae,Agaricomycetes,Psilocybe,Agaricales,320,206,32.34167172330097,40.0766838592233,26.85509708737864,33.09115088996764
670728.jpg,Chlorophyllum olivieri,Agaricaceae,Basidiomycota,other,Chlorophyllum olivieri,Agaricomycetes,Chlorophyllum,Agaricales,320,240,76.83595052083334,75.35845052083333,69.31455729166667,73.83631944444444
681436.jpg,Bovista plumbea,Agaricaceae,Basidiomycota,other,Bovista plumbea,Agaricomycetes,Bovista,Agaricales,320,240,64.6409765625,82.4074609375,50.11759114583333,65.72200954861111
659017.jpg,Mycena haematopus,Mycenaceae,Basidiomycota,other,Mycena haematopus,Agaricomycetes,Mycena,Agaricales,320,240,75.3410546875,68.38533854166667,63.4519140625,69.05943576388889
285544.jpg,Galerina semilanceata,Cortinariaceae,Basidiomycota,other,Galerina semilanceata,Agaricomycetes,Galerina,Agaricales,320,240,83.012265625,84.79842447916667,44.944752604166666,70.91848090277777
655652.jpg,Cortinarius violaceus,Cortinariaceae,Basidiomycota,other,Cortinarius violaceus,Agaricomycetes,Cortinarius,Agaricales,320,240,138.76065104166668,143.39975260416668,144.68158854166666,142.2806640625
9360.jpg,Clitocybula atrialba,Marasmiaceae,Basidiomycota,other,Clitocybula atrialba,Agaricomycetes,Clitocybula,Agaricales,320,240,178.04372395833337,157.80356770833333,164.9514453125,166.9329123263889
74088.jpg,Fulvifomes robiniae,Hymenochaetaceae,Basidiomycota,other,Fulvifomes robiniae,Agaricomycetes,Phellinus,Hymenochaetales,320,240,102.33412760416668,78.95024739583333,47.05778645833333,76.11405381944445
382721.jpg,Entoloma medianox,Entolomataceae,Basidiomycota,other,Entoloma medianox,Agaricomycetes,Entoloma,Agaricales,320,240,102.70158854166668,82.40233072916666,65.352890625,83.48560329861111
257697.jpg,Lactarius subvellereus,Russulaceae,Basidiomycota,other,Lactarius subvellereus,Agaricomycetes,Lactifluus,Russulales,320,213,108.71349765258216,97.17907863849766,94.88719190140846,100.25992273082944
374767.jpg,Paxillus involutus group,Paxillaceae,Basidiomycota,other,Paxillus involutus,Agaricomycetes,Paxillus,Boletales,320,240,104.71571614583333,94.47440104166668,78.590703125,92.59360677083332
192801.jpg,Ascodichaena rugosa,Ascodichaenaceae,Ascomycota,other,Ascodichaena rugosa,Leotiomycetes,Ascodichaena,Rhytismatales,320,240,39.553723958333336,39.01936197916667,33.694583333333334,37.42255642361111
118823.jpg,Eichleriella deglubens,Auriculariaceae,Basidiomycota,other,Eichleriella deglubens,Agaricomycetes,Eichleriella,Auriculariales,320,240,98.76674479166668,88.930625,86.18053385416667,91.29263454861112
317477.jpg,Geopora arenicola,Pyronemataceae,Ascomycota,other,Geopora arenicola,Pezizomycetes,Geopora,Pezizales,320,240,54.48875,58.583424479166666,54.1180078125,55.73006076388889
378236.jpg,Russula brevipes,Russulaceae,Basidiomycota,other,Russula brevipes,Agaricomycetes,Russula,Russulales,320,211,62.40186611374408,63.61901658767773,69.02461492890995,65.01516587677726
104736.jpg,Echinochaete brachypora,Polyporaceae,Basidiomycota,other,Echinochaete brachypora,Agaricomycetes,Echinochaete,Polyporales,240,320,147.0015234375,101.96516927083331,69.0130859375,105.9932595486111
679282.jpg,Sarcomyxa serotina,Mycenaceae,Basidiomycota,other,Sarcomyxa serotina,Agaricomycetes,Panellus,Agaricales,320,211,133.4682760663507,131.53473045023696,128.4886404028436,131.1638823064771
475186.jpg,Craterellus undulatus,Cantharellaceae,Basidiomycota,other,Craterellus undulatus,Agaricomycetes,Pseudocraterellus,Cantharellales,320,240,33.6636328125,37.95296875,15.705638020833334,29.107413194444444
128472.jpg,Laccaria amethysteo-occidentalis,Hydnangiaceae,Basidiomycota,other,Laccaria amethysteo-occidentalis,Agaricomycetes,Laccaria,Agaricales,320,240,98.12188802083334,79.59135416666666,44.3865625,74.03326822916667
